"CO_GRUPO";"CO_REGIAO_CURSO";"NU_IDADE";"TP_SEXO";"CO_TURNO_GRADUACAO";"NT_GER";"QE_I01";"QE_I02";"QE_I04";"QE_I05";"QE_I08";"QE_I21";"QE_I22";"QE_I23";"NT_OBJ_FG";"NT_OBJ_CE";"Sexo";"Regiao";"Turno";"Estado_Civil";"Cor_Raca";"Escolaridade_Pai";"Escolaridade_Mae";"Renda_Familiar";"Familiar_Graduado";"Qdade_Livros";"Horas_Estudo"
3002;4;22;"M";1;64,5;"A";"D";"C";"B";"C";"A";"E";"E";75;58,3;"Masculino";"Sul";"Matutino";"Solteiro";"Parda";"Ensino Fundamental II";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Sim";"Mais de 8";"Mais de 12"
3002;4;23;"M";1;55,8;"A";"A";"D";"F";"F";"A";"E";"B";62,5;62,5;"Masculino";"Sul";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Pós Graduação";"De 10 a 30 salários mínimos";"Sim";"Mais de 8";"De 1 a 3"
3002;4;23;"F";1;52,5;"A";"A";"D";"E";"E";"A";"B";"C";62,5;45,8;"Feminino";"Sul";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Superior";"De 6 a 10 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;4;25;"M";1;61,7;"A";"A";"D";"D";"B";"A";"C";"B";50;66,7;"Masculino";"Sul";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;4;22;"F";1;63,1;"A";"A";"D";"F";"C";"A";"C";"C";62,5;62,5;"Feminino";"Sul";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Pós Graduação";"De 3 a 4,5 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;4;22;"M";1;61,3;"A";"F";"F";"F";"G";"A";"C";"B";50;62,5;"Masculino";"Sul";"Matutino";"Solteiro";"Sem declaracao";"Pós Graduação";"Pós Graduação";"Acima de 30 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;4;24;"M";1;40,8;"A";"A";"D";"D";"B";"B";"D";"D";50;33,3;"Masculino";"Sul";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Não";"De 6 a 8";"De 8 a 12"
3002;4;28;"M";1;50,7;"A";"A";"D";"A";"D";"A";"B";"B";62,5;50;"Masculino";"Sul";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Nenhuma";"De 4,5 a 6 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;4;21;"F";1;67;"A";"A";"D";"D";"B";"B";"B";"B";75;62,5;"Feminino";"Sul";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Não";"De 1 a 2";"De 1 a 3"
3002;4;23;"M";1;66,1;"A";"A";"D";"E";"E";"A";"C";"E";62,5;66,7;"Masculino";"Sul";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Superior";"De 6 a 10 salários mínimos";"Sim";"De 3 a 5";"Mais de 12"
3002;4;24;"M";1;64,9;"A";"A";"D";"B";"E";"A";"E";"A";50;66,7;"Masculino";"Sul";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Fundamental I";"De 6 a 10 salários mínimos";"Sim";"Mais de 8";"Nenhuma"
3002;3;21;"M";4;53,7;"A";"A";"E";"D";"A";"A";"B";"B";50;58,3;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Superior";"Ensino Médio";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"De 1 a 3"
3002;3;23;"F";4;64;"A";"A";"B";"D";"B";"B";"B";"D";62,5;62,5;"Feminino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Não";"De 1 a 2";"De 8 a 12"
3002;3;25;"F";4;58;"A";"A";"D";"D";"B";"A";"B";"B";50;58,3;"Feminino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;3;25;"M";1;58;"A";"F";"D";"E";"C";"A";"C";"A";50;58,3;"Masculino";"Sudeste";"Matutino";"Solteiro";"Sem declaracao";"Ensino Médio";"Ensino Superior";"De 3 a 4,5 salários mínimos";"Sim";"De 3 a 5";"Nenhuma"
3002;3;33;"M";1;53,1;"A";"B";"B";"B";"A";"A";"C";"C";75;50;"Masculino";"Sudeste";"Matutino";"Solteiro";"Preta";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 4 a 7"
3002;3;31;"M";4;37,5;"A";"B";"A";"E";"C";"A";"B";"B";25;41,7;"Masculino";"Sudeste";"Noturno";"Solteiro";"Preta";"Nenhuma";"Ensino Superior";"De 3 a 4,5 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;3;45;"M";4;67,1;"B";"A";"B";"D";"F";"A";"B";"C";75;70,8;"Masculino";"Sudeste";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Médio";"De 10 a 30 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;3;26;"F";4;15,5;"A";"D";"E";"D";"E";"A";"E";"C";25;12,5;"Feminino";"Sudeste";"Noturno";"Solteiro";"Parda";"Ensino Superior";"Ensino Médio";"De 6 a 10 salários mínimos";"Sim";"Mais de 8";"De 4 a 7"
3002;3;23;"F";4;61,7;"A";"A";"E";"E";"E";"A";"D";"C";37,5;70,8;"Feminino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Superior";"Ensino Superior";"De 6 a 10 salários mínimos";"Sim";"De 6 a 8";"De 4 a 7"
3002;3;28;"M";1;34,4;"A";"D";"B";"B";"B";"B";"B";"C";25;45,8;"Masculino";"Sudeste";"Matutino";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 1 a 2";"De 4 a 7"
3002;3;33;"M";4;65,3;"B";"D";"D";"C";"D";"A";"B";"C";75;66,7;"Masculino";"Sudeste";"Noturno";"Casado";"Parda";"Ensino Médio";"Ensino Fundamental II";"De 4,5 a 6 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;3;22;"F";4;51,2;"A";"A";"B";"D";"D";"B";"C";"B";62,5;45,8;"Feminino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Médio";"De 4,5 a 6 salários mínimos";"Não";"De 3 a 5";"De 1 a 3"
3002;3;23;"F";1;74,5;"A";"D";"D";"D";"A";"A";"C";"B";75;79,2;"Feminino";"Sudeste";"Matutino";"Solteiro";"Parda";"Ensino Médio";"Ensino Médio";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 1 a 3"
3002;3;54;"M";1;79,7;"B";"A";"D";"D";"E";"B";"B";"D";87,5;79,2;"Masculino";"Sudeste";"Matutino";"Casado";"Branca";"Ensino Médio";"Ensino Médio";"De 6 a 10 salários mínimos";"Não";"De 1 a 2";"De 8 a 12"
3002;3;25;"M";1;50,6;"A";"A";"D";"D";"B";"A";"C";"C";25;58,3;"Masculino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;3;25;"F";4;58,8;"A";"D";"D";"C";"B";"B";"E";"C";37,5;62,5;"Feminino";"Sudeste";"Noturno";"Solteiro";"Parda";"Ensino Médio";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Não";"Mais de 8";"De 4 a 7"
3002;3;23;"F";1;51,9;"A";"A";"C";"E";"C";"A";"D";"C";50;58,3;"Feminino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Fundamental II";"Ensino Superior";"De 3 a 4,5 salários mínimos";"Sim";"De 6 a 8";"De 4 a 7"
3002;3;21;"F";1;60,9;"A";"E";"D";"F";"F";"A";"B";"C";50;62,5;"Feminino";"Sudeste";"Matutino";"Solteiro";"Indigena";"Ensino Médio";"Pós Graduação";"De 10 a 30 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;3;22;"M";1;64,2;"A";"A";"F";"E";"E";"A";"E";"C";75;62,5;"Masculino";"Sudeste";"Matutino";"Solteiro";"Branca";"Pós Graduação";"Ensino Superior";"De 6 a 10 salários mínimos";"Sim";"Mais de 8";"De 4 a 7"
3002;3;57;"M";4;66,7;"B";"A";"B";"B";"B";"A";"E";"E";75;70,8;"Masculino";"Sudeste";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Sim";"Mais de 8";"Mais de 12"
3002;3;34;"M";4;41,3;"A";"F";"D";"D";"B";"B";"B";"B";62,5;50;"Masculino";"Sudeste";"Noturno";"Solteiro";"Sem declaracao";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Não";"De 1 a 2";"De 1 a 3"
3002;3;22;"M";1;75,1;"A";"A";"E";"E";"D";"A";"C";"D";75;79,2;"Masculino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Superior";"Ensino Superior";"De 4,5 a 6 salários mínimos";"Sim";"De 3 a 5";"De 8 a 12"
3002;3;21;"F";1;64,1;"A";"D";"D";"F";"C";"A";"A";"B";50;62,5;"Feminino";"Sudeste";"Matutino";"Solteiro";"Parda";"Ensino Médio";"Pós Graduação";"De 3 a 4,5 salários mínimos";"Sim";"Nenhum";"De 1 a 3"
3002;3;31;"F";1;70,4;"A";"A";"F";"D";"E";"A";"D";"D";50;70,8;"Feminino";"Sudeste";"Matutino";"Solteiro";"Branca";"Pós Graduação";"Ensino Médio";"De 6 a 10 salários mínimos";"Sim";"De 6 a 8";"De 8 a 12"
3002;3;40;"M";4;51,9;"E";"A";"B";"A";"A";"B";"D";"C";25;50;"Masculino";"Sudeste";"Noturno";"Outro";"Branca";"Ensino Fundamental I";"Nenhuma";"Até 1,5 salário mínimo";"Não";"De 6 a 8";"De 4 a 7"
3002;3;23;"M";4;59;"A";"A";"E";"E";"D";"A";"B";"B";62,5;62,5;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Superior";"Ensino Superior";"De 4,5 a 6 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;3;22;"F";1;70,1;"B";"A";"F";"D";"B";"A";"B";"C";62,5;70,8;"Feminino";"Sudeste";"Matutino";"Casado";"Branca";"Pós Graduação";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;3;23;"M";4;41,6;"A";"A";"D";"D";"D";"A";"C";"B";62,5;37,5;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 4,5 a 6 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;3;22;"F";1;69,1;"A";"B";"C";"D";"B";"A";"B";"C";75;62,5;"Feminino";"Sudeste";"Matutino";"Solteiro";"Preta";"Ensino Fundamental II";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;3;21;"F";1;61,7;"A";"A";"D";"F";"E";"A";"A";"C";75;79,2;"Feminino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Pós Graduação";"De 6 a 10 salários mínimos";"Sim";"Nenhum";"De 4 a 7"
3002;3;26;"M";4;52;"A";"A";"B";"B";"B";"B";"D";"C";37,5;58,3;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 6 a 8";"De 4 a 7"
3002;3;23;"M";4;72,1;"A";"A";"D";"E";"E";"A";"B";"C";87,5;75;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Ensino Superior";"De 6 a 10 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;3;24;"F";1;71,2;"B";"D";"B";"C";"B";"A";"B";"B";87,5;70,8;"Feminino";"Sudeste";"Matutino";"Casado";"Parda";"Ensino Fundamental I";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;3;21;"M";1;65,5;"A";"A";"E";"E";"A";"A";"D";"C";50;75;"Masculino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Superior";"Ensino Superior";"Até 1,5 salário mínimo";"Sim";"De 6 a 8";"De 4 a 7"
3002;3;23;"F";1;42,8;"A";"A";"A";"E";"A";"A";"B";"C";37,5;58,3;"Feminino";"Sudeste";"Matutino";"Solteiro";"Branca";"Nenhuma";"Ensino Superior";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"De 4 a 7"
3002;3;22;"F";1;75;"A";"A";"E";"E";"F";"A";"B";"D";62,5;79,2;"Feminino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Superior";"Ensino Superior";"De 10 a 30 salários mínimos";"Sim";"De 1 a 2";"De 8 a 12"
3002;3;23;"M";4;47;"A";"A";"F";"F";"F";"A";"E";"E";75;37,5;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Pós Graduação";"Pós Graduação";"De 10 a 30 salários mínimos";"Sim";"Mais de 8";"Mais de 12"
3002;3;50;"M";1;73;"C";"A";"D";"B";"C";"A";"B";"D";62,5;83,3;"Masculino";"Sudeste";"Matutino";"Separado";"Branca";"Ensino Médio";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Sim";"De 1 a 2";"De 8 a 12"
3002;3;22;"M";4;51,3;"A";"A";"E";"E";"G";"A";"E";"C";50;62,5;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Superior";"Ensino Superior";"Acima de 30 salários mínimos";"Sim";"Mais de 8";"De 4 a 7"
3002;3;24;"F";4;68,9;"A";"F";"D";"E";"E";"A";"D";"C";100;58,3;"Feminino";"Sudeste";"Noturno";"Solteiro";"Sem declaracao";"Ensino Médio";"Ensino Superior";"De 6 a 10 salários mínimos";"Sim";"De 6 a 8";"De 4 a 7"
3002;3;22;"F";1;55,5;"A";"A";"D";"D";"C";"B";"C";"C";50;54,2;"Feminino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 3 a 4,5 salários mínimos";"Não";"De 3 a 5";"De 4 a 7"
3002;3;21;"M";4;64,6;"A";"A";"B";"D";"C";"A";"C";"A";62,5;62,5;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Médio";"De 3 a 4,5 salários mínimos";"Sim";"De 3 a 5";"Nenhuma"
3002;3;22;"M";1;56,7;"A";"A";"F";"E";"F";"A";"C";"C";62,5;54,2;"Masculino";"Sudeste";"Matutino";"Solteiro";"Branca";"Pós Graduação";"Ensino Superior";"De 10 a 30 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;3;33;"M";4;51,2;"A";"A";"B";"B";"B";"B";"E";"E";50;50;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"Mais de 8";"Mais de 12"
3002;3;22;"F";4;64,3;"A";"D";"C";"C";"A";"A";"C";"E";50;62,5;"Feminino";"Sudeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental II";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"Mais de 12"
3002;3;31;"M";4;65,2;"E";"D";"C";"D";"A";"A";"A";"E";50;75;"Masculino";"Sudeste";"Noturno";"Outro";"Parda";"Ensino Fundamental II";"Ensino Médio";"Até 1,5 salário mínimo";"Sim";"Nenhum";"Mais de 12"
3002;3;27;"F";1;68,8;"A";"A";"F";"F";"G";"A";"B";"B";50;79,2;"Feminino";"Sudeste";"Matutino";"Solteiro";"Branca";"Pós Graduação";"Pós Graduação";"Acima de 30 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;3;26;"M";1;52,3;"A";"D";"D";"D";"B";"B";"B";"E";50;58,3;"Masculino";"Sudeste";"Matutino";"Solteiro";"Parda";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Não";"De 1 a 2";"Mais de 12"
3002;3;23;"F";1;55,5;"A";"B";"E";"E";"E";"A";"D";"E";37,5;62,5;"Feminino";"Sudeste";"Matutino";"Solteiro";"Preta";"Ensino Superior";"Ensino Superior";"De 6 a 10 salários mínimos";"Sim";"De 6 a 8";"Mais de 12"
3002;3;21;"M";1;63,5;"A";"A";"D";"E";"D";"A";"C";"B";75;58,3;"Masculino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Superior";"De 4,5 a 6 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;3;27;"F";1;58,8;"B";"D";"B";"D";"B";"A";"C";"C";50;75;"Feminino";"Sudeste";"Matutino";"Casado";"Parda";"Ensino Fundamental I";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;3;57;"F";4;45,1;"A";"D";"E";"B";"E";"A";"C";"C";37,5;45,8;"Feminino";"Sudeste";"Noturno";"Solteiro";"Parda";"Ensino Superior";"Ensino Fundamental I";"De 6 a 10 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;3;26;"F";1;50;"A";"F";"C";"C";"B";"B";"B";"E";50;66,7;"Feminino";"Sudeste";"Matutino";"Solteiro";"Sem declaracao";"Ensino Fundamental II";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Não";"De 1 a 2";"Mais de 12"
3002;3;48;"F";4;37,2;"C";"D";"C";"B";"C";"A";"D";"C";50;25;"Feminino";"Sudeste";"Noturno";"Separado";"Parda";"Ensino Fundamental II";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Sim";"De 6 a 8";"De 4 a 7"
3002;3;54;"F";4;53,2;"C";"A";"C";"C";"D";"A";"B";"B";37,5;54,2;"Feminino";"Sudeste";"Noturno";"Separado";"Branca";"Ensino Fundamental II";"Ensino Fundamental II";"De 4,5 a 6 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;3;28;"F";4;51,6;"A";"A";"C";"D";"C";"A";"B";"C";62,5;45,8;"Feminino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental II";"Ensino Médio";"De 3 a 4,5 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;3;30;"F";4;55,4;"A";"B";"C";"D";"B";"A";"C";"C";62,5;58,3;"Feminino";"Sudeste";"Noturno";"Solteiro";"Preta";"Ensino Fundamental II";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;3;30;"F";1;82,7;"A";"A";"C";"D";"E";"A";"A";"B";75;83,3;"Feminino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Fundamental II";"Ensino Médio";"De 6 a 10 salários mínimos";"Sim";"Nenhum";"De 1 a 3"
3002;3;28;"M";1;57,2;"A";"B";"C";"C";"B";"A";"B";"E";87,5;45,8;"Masculino";"Sudeste";"Matutino";"Solteiro";"Preta";"Ensino Fundamental II";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"Mais de 12"
3002;3;21;"M";1;47,6;"A";"A";"C";"C";"D";"A";"C";"B";62,5;50;"Masculino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Fundamental II";"Ensino Fundamental II";"De 4,5 a 6 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;3;23;"F";1;63;"A";"B";"D";"B";"B";"B";"C";"C";75;58,3;"Feminino";"Sudeste";"Matutino";"Solteiro";"Preta";"Ensino Médio";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 3 a 5";"De 4 a 7"
3002;3;28;"F";4;0;"A";"A";"B";"B";"B";"B";"C";"B";0;0;"Feminino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 3 a 5";"De 1 a 3"
3002;3;23;"M";1;34,3;"A";"D";"D";"C";"A";"B";"B";"C";50;29,2;"Masculino";"Sudeste";"Matutino";"Solteiro";"Parda";"Ensino Médio";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Não";"De 1 a 2";"De 4 a 7"
3002;3;41;"M";4;40,4;"B";"D";"B";"B";"C";"B";"C";"D";50;33,3;"Masculino";"Sudeste";"Noturno";"Casado";"Parda";"Ensino Fundamental I";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Não";"De 3 a 5";"De 8 a 12"
3002;3;24;"M";1;55,5;"B";"B";"D";"B";"B";"A";"A";"C";50;62,5;"Masculino";"Sudeste";"Matutino";"Casado";"Preta";"Ensino Médio";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Sim";"Nenhum";"De 4 a 7"
3002;3;29;"M";1;53,8;"A";"F";"D";"D";"A";"A";"C";"B";75;66,7;"Masculino";"Sudeste";"Matutino";"Solteiro";"Sem declaracao";"Ensino Médio";"Ensino Médio";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 1 a 3"
3002;3;23;"M";1;76,5;"A";"A";"D";"D";"C";"B";"C";"C";75;79,2;"Masculino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 3 a 4,5 salários mínimos";"Não";"De 3 a 5";"De 4 a 7"
3002;3;23;"M";4;48,7;"A";"A";"C";"C";"C";"B";"B";"C";37,5;45,8;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental II";"Ensino Fundamental II";"De 3 a 4,5 salários mínimos";"Não";"De 1 a 2";"De 4 a 7"
3002;3;24;"M";4;65,3;"A";"A";"D";"F";"E";"A";"C";"C";87,5;70,8;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Pós Graduação";"De 6 a 10 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;3;42;"M";4;51,3;"B";"D";"A";"A";"E";"A";"B";"C";62,5;45,8;"Masculino";"Sudeste";"Noturno";"Casado";"Parda";"Nenhuma";"Nenhuma";"De 6 a 10 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;3;21;"M";1;67,6;"A";"D";"C";"D";"B";"B";"B";"B";50;75;"Masculino";"Sudeste";"Matutino";"Solteiro";"Parda";"Ensino Fundamental II";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Não";"De 1 a 2";"De 1 a 3"
3002;3;23;"M";4;72,4;"B";"A";"D";"E";"E";"A";"A";"B";62,5;70,8;"Masculino";"Sudeste";"Noturno";"Casado";"Branca";"Ensino Médio";"Ensino Superior";"De 6 a 10 salários mínimos";"Sim";"Nenhum";"De 1 a 3"
3002;3;39;"F";1;32,6;"A";"B";"A";"A";"A";"B";"B";"C";37,5;41,7;"Feminino";"Sudeste";"Matutino";"Solteiro";"Preta";"Nenhuma";"Nenhuma";"Até 1,5 salário mínimo";"Não";"De 1 a 2";"De 4 a 7"
3002;3;23;"F";1;74,5;"A";"A";"D";"D";"B";"A";"C";"B";50;79,2;"Feminino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;3;23;"M";4;58,4;"A";"D";"E";"E";"A";"A";"C";"C";62,5;66,7;"Masculino";"Sudeste";"Noturno";"Solteiro";"Parda";"Ensino Superior";"Ensino Superior";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 4 a 7"
3002;3;26;"F";4;63,5;"A";"D";"C";"D";"A";"B";"E";"B";62,5;70,8;"Feminino";"Sudeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental II";"Ensino Médio";"Até 1,5 salário mínimo";"Não";"Mais de 8";"De 1 a 3"
3002;3;21;"M";1;68,2;"A";"A";"D";"F";"D";"A";"B";"C";50;70,8;"Masculino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Pós Graduação";"De 4,5 a 6 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;3;25;"M";1;46,4;"A";"A";"D";"D";"B";"A";"C";"B";75;41,7;"Masculino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;3;53;"F";1;39,5;"B";"A";"D";"C";"B";"A";"E";"B";62,5;41,7;"Feminino";"Sudeste";"Matutino";"Casado";"Branca";"Ensino Médio";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Sim";"Mais de 8";"De 1 a 3"
3002;3;23;"F";1;66;"B";"A";"D";"D";"A";"A";"A";"C";62,5;66,7;"Feminino";"Sudeste";"Matutino";"Casado";"Branca";"Ensino Médio";"Ensino Médio";"Até 1,5 salário mínimo";"Sim";"Nenhum";"De 4 a 7"
3002;3;22;"F";1;66,4;"A";"A";"D";"D";"B";"A";"B";"A";75;66,7;"Feminino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"Nenhuma"
3002;3;20;"M";1;59,7;"A";"A";"D";"D";"D";"B";"C";"C";75;58,3;"Masculino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 4,5 a 6 salários mínimos";"Não";"De 3 a 5";"De 4 a 7"
3002;3;24;"M";4;60,3;"A";"D";"C";"B";"A";"A";"B";"B";62,5;58,3;"Masculino";"Sudeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental II";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"De 1 a 3"
3002;3;29;"M";1;48,4;"A";"B";"D";"D";"D";"A";"B";"A";37,5;50;"Masculino";"Sudeste";"Matutino";"Solteiro";"Preta";"Ensino Médio";"Ensino Médio";"De 4,5 a 6 salários mínimos";"Sim";"De 1 a 2";"Nenhuma"
3002;3;23;"F";1;67,2;"A";"A";"B";"D";"C";"B";"D";"D";87,5;62,5;"Feminino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Médio";"De 3 a 4,5 salários mínimos";"Não";"De 6 a 8";"De 8 a 12"
3002;3;33;"M";1;73,3;"A";"A";"A";"B";"C";"A";"C";"B";87,5;79,2;"Masculino";"Sudeste";"Matutino";"Solteiro";"Branca";"Nenhuma";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;3;33;"M";4;44,7;"B";"A";"B";"C";"B";"A";"C";"B";37,5;41,7;"Masculino";"Sudeste";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;3;32;"F";1;44,9;"A";"A";"B";"A";"A";"B";"A";"B";25;37,5;"Feminino";"Sudeste";"Matutino";"Solteiro";"Branca";"Ensino Fundamental I";"Nenhuma";"Até 1,5 salário mínimo";"Não";"Nenhum";"De 1 a 3"
3002;3;23;"M";1;44;"A";"D";"D";"C";"B";"A";"E";"C";62,5;54,2;"Masculino";"Sudeste";"Matutino";"Solteiro";"Parda";"Ensino Médio";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Sim";"Mais de 8";"De 4 a 7"
